prova,local,link,data
CORRIDA DO JACARÉ 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/jcr/jacare.clax;,2023-OUT-29
CORRIDA GRANADO PINK RIO 2023,"Rio de Janeiro, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/grnd/pink.clax;,2023-OUT-21
CORRIDA DA PE - 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/pe/pe.clax;,2023-NOV-12
CIRCUITO DA ONÇA - 3ª ETAPA 2019,"CASCAVEL, PR",https://www.chronomax.com.br/index.php/Maxraceresults/dados/599;,2019-JUL-10
CIRCUITO CAPIXABA RUN -  ETAPA PANELA DE BARRO,"VITORIA, ES",https://www.chronomax.com.br/index.php/Maxraceresults/dados/621;,2019-AGO-11
XTERRA - ETAPA ESTRADA REAL,"TIRADENTES, MG",https://www.chronomax.com.br/index.php/Maxraceresults/dados/662;,2019-SET-28
2ª UNIMED EU RESPIRO CORRIDA CIANORTE,"CIANORTE, PR",https://www.chronomax.com.br/index.php/Maxraceresults/dados/672;,2019-DEZ-15
La Carrera - 1ª Etapa - Autódromo Potenza,"Lima Duarte, MG",https://www.chronomax.com.br/index.php/Maxraceresults/dados/823;,2021-MAR-07
DESAFIOS SHOGUN/SAMURAI - UPHILL MARATHON,"LAURO MULLER, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2021/uphill/desafios.clax;,2021-SET-11
4ª CORRIDA E DUATHLON ROTARY CIANORTE 2021,"CIANORTE, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1758/duathlon_rotary_cianorte.clax;,2021-NOV-21
FUGA DAS ILHAS 2021,"São Sebastião, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-sebastiao/travessia/37328/circuito-aqua-20-21-fuga-das-ilhas/;,2021-DEZ-05
Circuito Carioca de Ciclismo - Etapa Porto Maravilha,"Rio de Janeiro, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/914;,2022-FEV-06
Circuito Corrida Inclusiva IV - Etapa Indaiatuba,"Indaiatuba, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1888/corrida_inclusiva_indaiatuba.clax;,2022-ABR-10
HAPPY RUNNING VILLA LOBOS,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2081/happy_running_v_lobos.clax;,2022-MAI-29
UP NIGHT RUN - MANAUS,"Manaus , AM",https://www.ativo.com/calendario/eventos/america-do-sul/br/am/manaus/corrida-de-rua/38338/up-night-run-2022-manaus/;,2022-JUN-11
CIRCUITO DAS ESTAÇÕES - INVERNO - SP,"São Paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38172/circuito-das-estacoes-2022-inverno-sao-paulo/;,2022-JUN-26
CORPORATE RUN 2022,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2217/corporate_run.clax;,2022-AGO-28
CIRCUITO DAS ESTAÇÕES - PRIMAVERA - FOR,"Fortaleza, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38177/circuito-das-estacoes-2022-primavera-fortaleza/;,2022-SET-11
CIRCUITO BB BRASILIA,"Brasília , DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/37434/circuito-banco-do-brasil-2022-brasilia/;,2022-OUT-09
WTR ON CAMPOS DO JORDÃO 2022 - MTB,"CAMPOS DO JORDÃO, ",https://chronomax.com.br/resultados/g-live.html?f=neorace/2022/outubro/wtrcj/wtrcj22.clax;,2022-OUT-16
XTERRA PARATY 2022,"PARATY, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1933/xterra_paraty.clax;,2022-NOV-12
3H CAPUAVA,"Indaiatuba, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2107/3h_capuava.clax;,2022-DEZ-04
MARATONA DE REVEZAMENTO PÃO DE AÇÚCAR - SP,"São Paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/37864/28-maratona-pao-de-acucar-de-revezamento-sao-paulo/;,2022-NOV-27
GO GREEN - SALVADOR,"SALVADOR , BA",https://ativo.com/calendario/eventos/america-do-sul/br/pe/recife/corrida-de-rua/38691/girl-power-2023-recife;,2023-MAR-19
CORRIDA BEM - PARANÁ - 2023,"MARINGÁ , PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2445/corrida_bem_maringa.clax;,2023-ABR-02
MARATONA ABRAS DE REVEZAMENTO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2424/maratona_abras.clax;,2023-ABR-16
TRAVESSIA POLIANA OKIMOTO 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2408/travessia_poliana_okimoto.clax;,2023-JUN-04
CORRIDA GRAACC - SP - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38625/21-corrida-e-caminhada-comexport-graacc/;,2023-MAI-14
HOKA SPEED RUN - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2575/hoka_speed_run.clax;,2023-JUL-02
MISSIONÁRIA NIGHT RUN - 2023 - MARINGA,"MARINGÁ , PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2722/missionaria_night_run.clax;,2023-SET-09
CORRIDA DO BEM ECO - BELÉM - 2023,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/pa/belem/corrida-de-rua/38795/corrida-do-bem-eco-belem-2023/;,2023-AGO-27
32º TROFÉU BRASIL 2023 - ESTAPA 3,"SANTOS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2459/tbt_etapa3.clax;,2023-SET-17
CIRCUITO ECO RUN - PINDAMONHAGABA - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/pindamonhangaba/corrida-de-rua/38808/eco-run-2023-pindamonhangaba/;,2023-SET-24
MEIA MARATONA DO CRISTO 2023,"RIO DE JANEIRO, ",https://neorace.com.br/resultados/g-live.html?f=2023/out/mmc/mmc23.clax;,2023-OUT-01
SUMMER 48K 2023,"CAPÃO DA CANOA, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2375/summer_48k.clax;,2023-DEZ-02
NIGHT RUN UMUARAMA 2023,"UMUARAMA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2924/night_run_umuarama.clax;,2023-NOV-18
DESAFIO BRAVES MUD RACE 2023,"SÃO JOSÉ DOS PINHAIS, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2897/desafio_braves_mud_race.clax;,2023-NOV-25
1ª CORRIDA ESTRADÃO SÃO JOSÉ DAS PALMEIRAS,"SÃO JOSÉ DAS PALMEIRAS, PR",https://www.chronomax.com.br/index.php/Maxraceresults/dados/653;,2019-SET-15
MIZUNO UPHILL MARATHON WARM-UP 5K,"LAURO MULLER, SC",https://www.chronomax.com.br/index.php/Maxraceresults/dados/646;,2019-AGO-30
CIRCUITO SAÚDE 2 - ETAPA SOROCABA,"SOROCABA, SP",https://www.chronomax.com.br/index.php/Maxraceresults/dados/676;,2019-OUT-12
LEC RUN 2019,"LONDRINA, PR",https://www.chronomax.com.br/index.php/Maxraceresults/dados/626;,2019-NOV-03
CORRIDA DA ASA 2019,"RIO DE JANEIRO, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/641;,2019-OUT-20
TROFÉU BRASIL DE TRIATHLON,"SANTOS, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/santos/triathlon/37579/30o-trofeu-brasil-de-triathlon-1a-etapa-2021/;,2021-OUT-03
20ª CORRIDA PELA CIDADANIA MPR ARRASTÃO 2021,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1822/arrastao_iguana.clax;,2021-DEZ-19
1ª CORRIDINHA CHRONOMAX,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/5001/corridinhas_chx_1.clax;,2022-MAR-09
BRAVUS RACE SPEED - RJ,"Rio de Janeiro, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-obstaculos/37290/bravus-race-2022-speed-rio-de-janeiro/;,2022-MAI-01
TRANSFORMERS RUN,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2087/transformers_run.clax;,2022-MAI-22
CORRIDA DO BEM ECO - SAO LUIS,"São Luis, MA",https://www.ativo.com/calendario/eventos/america-do-sul/br/ma/sao-luis/corrida-de-rua/38344/corrida-do-bem-eco-sao-luis/;,2022-JUN-26
CIRCUITO DAS ESTAÇÕES - INVERNO - REC,"Recife, PE",https://www.ativo.com/calendario/eventos/america-do-sul/br/pe/recife/corrida-de-rua/38168/circuito-das-estacoes-2022-inverno-recife/;,2022-JUL-03
9° DESAFIO RIVELLI,"BARBACENA, MG",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2014/desafio_rivelli.clax;,2022-AGO-07
BIMBO GLOBAL RACE,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2256/global_energy_sp.clax;,2022-SET-25
SICREDI NIGHT RUN  - 6º EDIÇÃO,"Teutônia, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2129/sicredi_night_run.clax;,2022-NOV-05
CIRCUITO BB FORTALEZA,"Fortaleza, CE",https://www.ativo.com/calendario/eventos/america-do-sul/br/ce/fortaleza/corrida-de-rua/38319/circuito-banco-do-brasil-2022-fortaleza/;,2022-NOV-20
SÃO GARRAFA 2022,"NITERÓI, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1236;,2022-DEZ-11
GIRL POWER - RECIFE - 2023,"RECIFE, PE",https://www.ativo.com/calendario/eventos/america-do-sul/br/pe/recife/corrida-de-rua/38691/girl-power-2023-recife/;,2023-MAR-19
XTERRA - ILHA GRANDE - RJ,"RIO DE JANEIRO , RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2444/xterra_ilha_grande.clax;,2023-MAR-11
DESAFIO DE RUA CAPAL 2023,"ARAPOTI, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2554/desafio_capal.clax;,2023-MAI-01
ECO RUN - RIO DE JANEIRO 2023,"RIO DE JANEIRO , RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38725/eco-run-2023-rio-de-janeiro/;,2023-JUN-18
3ª ALVOBIKE - ALVORADA DO SUL - 2023,", ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2715/3_alvobike.clax;,2023-AGO-06
BRAVUS RACE MONSTER - 2023 - SÃO PAULO,"JACAREI, sp",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/jacarei/corrida-de-obstaculos/38550/bravus-race-2023-monster-sao-paulo/;,2023-AGO-20
NIGHT RUN SÃO PAULO - ETAPA 2,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38573/night-run-2023-etapa-2-sao-paulo/;,2023-OUT-28
NIGHT RUN 2023 - ETAPA 1 -  BH,"BELO HORIZONTE, MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38570/night-run-2023-etapa-1-belo-horizonte/;,2023-OUT-21
NIGHT RUN 2023 - ETAPA 1 - SALVADOR,"SALVADOR, BA",https://www.ativo.com/calendario/eventos/america-do-sul/br/ba/salvador/corrida-de-rua/38571/night-run-2023-etapa-1-salvador/;,2023-NOV-11
SÃO GARRAFA RUN 2019,"Niterói, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/691;,2019-DEZ-15
CORRIDA VIRTUAL DA FAMILIA 2021,", ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/828;,2021-JAN-31
X TRAIL - PARANAGUÁ,"PARANAGUÁ, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1753/XTRAIL%20PARANAGUA.clax;,2021-SET-05
XTERRA ITABIRA 2021,"ITABIRA, MG",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1800/xterra_itabira.clax;,2021-NOV-20
MEIA MARATONA INTERNACIONAL DE SÃO PAULO 20|21,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/36605/21a-meia-maratona-internacional-da-cidade-de-sp/;,2021-DEZ-05
RAINHA DO MAR - RJ 2022,"Rio de Janeiro, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/915;,2022-FEV-06
CIRCUITO CAPIXABA DE MANTANHAS - MATILDE 2022,"ALFREDO NEVES, ES",https://www.chronomax.com.br/index.php/Maxraceresults/dados/985;,2022-ABR-10
VENUS SP 2022,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1861/venus_sp.clax;,2022-MAI-29
CORRIDA ITALIANORIO 2022,"RIO DE JANEIRO, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1034;,2022-JUN-05
Circuito de Corridas Fecam 2022 - Etapa 3,"Piquirivaí, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1971/circuito_fecam_integrado.clax;,2022-AGO-28
CIRCUITO DAS ESTAÇÕES - PRIMAVERA - BH,"Belo Horizonte, MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38175/circuito-das-estacoes-2022-primavera-belo-horizonte/;,2022-SET-04
CORRIDA JUNTOS POA,"Porto Alegre, RS",https://www.ativo.com/calendario/eventos/america-do-sul/br/rs/porto-alegre/corrida-de-rua/38476/circuito-juntos-2022-etapa-2-porto-alegre/;,2022-OUT-09
CIRCUITO LIGHT RIO ANTIGO 2022 - ETAPA CINELÂNDIA,"RIO DE JANEIRO, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1184;,2022-OUT-16
NIGHT RUN SSA,"Salvador, SA",https://www.ativo.com/calendario/eventos/america-do-sul/br/ba/salvador/corrida-de-rua/37322/night-run-2022-etapa-1-salvador/;,2022-NOV-12
TRICOLOR RUN,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2325/tricolor_run.clax;,2022-DEZ-04
CIRCUITO DAS ESTAÇÕES VERÃO BH,"Belo Horizonte, BH",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38199/circuito-das-estacoes-2022-verao-belo-horizonte/;,2022-NOV-27
RIO TRIATHLON 1ª ETAPA 2023,"MACAÉ, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/abr/trimacae/trimce.clax;,2023-ABR-02
CIRCUITO FIC RUN ETAPA MUSAL 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/abr/musal/ficmusal.clax;,2023-ABR-16
2ª CORRIDA DO DISTRITO DE VIDIGAL 2023 - CIANORTE,"CIANORTE, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2114/corrida_distrito_vidigal.clax;,2023-JUN-04
NIGHT RUN - ETAPA 1 - SP 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38572/night-run-2023-etapa-1-sao-paulo/;,2023-MAI-13
CIRCUITO DAS ESTAÇÕES INVERNO - RECIFE -  2023,"RECIFE, PE",https://www.ativo.com/calendario/eventos/america-do-sul/br/pe/recife/corrida-de-rua/38583/circuito-das-estacoes-2023-inverno-recife/;,2023-JUL-02
CIRCUITO DAS ESTAÇÕES PRIMAVERA - BELO HORIZONTE - 2023,"BELO HORIZONTE , BH",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38542/circuito-das-estacoes-2023-primavera-belo-horizonte/;,2023-SET-03
CIRCUITO DAS ESTAÇÕES PRIMAVERA - BRASILIA - 2023,"BRASÍLIA, DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/38580/circuito-das-estacoes-2023-primavera-brasilia/;,2023-AGO-27
RIO AQUATHLON - 3 ETAPA 2023 - BÚZIOS,"ARMAÇÃO DE BÚZIOS, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/set/aqua/aqua3bz.clax;,2023-SET-17
BIMBO GLOBAL RACE - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2697/bimbo_global_race_sp.clax;,2023-SET-24
VENUS RUN - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2509/venus_run_sp.clax;,2023-OUT-01
X PETRÓPOLIS NIGHT RUN,"PETRÓPOLIS, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/dez/petr/petngh.clax;,2023-DEZ-02
UP NIGHT RUN CAMPINAS 2023,"CAMPINAS, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/campinas/corrida-de-rua/38922/up-night-run-campinas-2023-2/;,2023-NOV-15
WTR SERRA DO MAR 2023,"PETROPOLIS, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/nov/wtr/wtrsdm23.clax;,2023-NOV-25
CIRCUITO ENEL SWIMRUN BRASIL - BUZIOS 2021,"Armação de Búzios, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/838;,2021-OUT-02
CORRIDA RÚSTICA DE NATAL - KELLOGG´S,"São Lourenco do Oeste, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1814/rustica_natal.clax;,2021-DEZ-19
Circuito Corrida Inclusiva IV - Etapa Paulínia,", ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1887/corrida_inclusiva_paulinia.clax;,2022-FEV-27
VOLTA DO PARCEL,"São Sebastião, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-sebastiao/travessia/37287/circuito-aqua-2022-volta-do-parcel/;,2022-MAI-01
CIRCUITO WINE RUN E BIKE,"ARMAÇÃO DE BÚZIOS, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1030;,2022-MAI-21
Circuito de Corridas Fecam 2022 - Etapa 2,"Campo Mourão, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1970/fecam_et2.clax;,2022-JUN-25
GIRL POWER - RJ,"Rio de Janeiro, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38346/girl-power-2022-rio-de-janeiro/;,2022-JUL-03
GIRL POWER - BH,"Belo Horizonte, MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38401/girl-power-2022-belo-horizonte/;,2022-AGO-07
CORRIDA DO BEM - CONSELHEIRO LAFAIETE,"Conselheiro Lafaiete, MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/conselheiro-lafaiete/corrida-de-rua/38462/corrida-do-bem-etapa-ii-conselheiro-lafaiete/;,2022-SET-25
CENTAURO REVEZA ADIDAS - RJ,"Rio de Janeiro, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2285/centauro_reveza_rj.clax;,2022-OUT-09
NIGHT RUN - BH,"Belo Horizonte, MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/37284/night-run-2022-etapa-1-belo-horizonte/;,2022-OUT-29
CORRIDA 25º BPM UMUARAMA,"UMUARAMA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2291/corrida_25_bpm.clax;,2022-NOV-20
CIRCUITO ESTAÇÕES VERÃO SP,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38183/circuito-das-estacoes-2022-verao-sao-paulo/;,2022-DEZ-11
XTERRA ILHA GRANDE - STORM SWIM,"ILHA GRANDE, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2444/xterra_ilha_grande_storm.clax;,2023-MAR-11
SEVEN RUN - 2023,"SÃO PAULO, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2503/seven_run_sp.clax;,2023-ABR-30
CIRCUITO DAS ESTAÇÕES - INVERNO - BELO HORIZONTE - 2023,"BELO HORIZONTE , MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38558/circuito-das-estacoes-2023-inverno-belo-horizonte/;,2023-JUL-02
GIRL POWER - VITÓRIA - 2023,"VITÓRIA, ES",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/belo-horizonte/corrida-de-rua/38787/girl-power-2023-vitoria/;,2023-JUN-18
DESAFIO TUPINAMBÁ 2023,"NITERÓI, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1484;,2023-AGO-06
CORRIDA DO 25º BPM - UMUARAMA - PR - 2023,"UMUARAMA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2645/corrida_25_bpm_umuarama.clax;,2023-AGO-20
XC RUN BÚZIOS 2023,"ARMAÇÃO DE BÚZIOS, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/out/xc/xcb23.clax;,2023-OUT-28
NIGHT RUN - ETAPA 1 - FOR,"Fortaleza, CE",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1535;,2023-OUT-21
NIGHT RUN  2023 - ETAPA 1 - RIO DE JANEIRO,"RIO DE JANEIRO, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38556/night-run-2023-etapa-2-rio-de-janeiro/;,2023-NOV-11
COPA NINJA DE MTB 2021 - 1ª ETAPA,"PARANAGUA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2021/copaninja/mtb_1a_etapa.clax;,2021-JAN-24
COPA NINJA DE MTB 2021 - 3ª ETAPA,"PARANAGUA, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1752/Copa_Ninja_3_etapa.clax;,2021-SET-05
CIRCUITO ENEL SWIMRUN BRASIL - ILHA GRANDE 2021,"Ilha Grande, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/839;,2021-NOV-14
UPHILL SERRA DOS ÓRGÃOS,"GUAPIMIRIM, RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2021/1771/uphill_rj.clax;,2021-DEZ-05
UP NIGHT RUN - SÃO PAULO,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38232/up-night-run-2022-sao-paulo/;,2022-FEV-05
CIRCUITO DA FAMÍLIA - ETAPA CARNAVAL 2022,"Rio de Janeiro, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/987;,2022-ABR-10
WTR OMRON ARRAIAL DO CABO 2022,"Arraial do Cabo, RJ",https://neorace.com.br/resultados/g-live.html?f=2022/mai/wtr/wtrac22.clax;,2022-MAI-28
PARADISE ADVENTURE RACE 2022,"Armação de Buzios, ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1027;,2022-MAI-15
CORRIDA DISTRITO DE VIDIGAL 5KM 2022,"Cianorte, PR",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2112/corrida_vidigal.clax;,2022-JUN-05
MARATONA INTERNACIONAL DE FLORIPA MICHELOB ULTRA,"Florianopolis, SC",https://www.chronomax.com.br/resultados/g-live.html?f=2022/2194/maratona_int_floripa.clax;,2022-AGO-27
CIRCUITO DAS ESTAÇÕES - PRIMAVERA - BSB,"Brasilia, DF",https://www.ativo.com/calendario/eventos/america-do-sul/br/df/brasilia/corrida-de-rua/38173/circuito-das-estacoes-2022-primavera-brasilia/;,2022-SET-04
CORRIDA SEPHORA RUN,"São Paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38418/sephora-beauty-run-2022-run-for-fun/;,2022-OUT-16
MEIA DE SAMPA,"São Paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/37316/meia-de-sampa-2022/;,2022-NOV-06
GO GREEN UBERABA,"UBERABA, MG",https://www.ativo.com/calendario/eventos/america-do-sul/br/mg/uberaba/corrida-de-rua/38523/circuito-go-green-2022-uberaba/;,2022-DEZ-04
URBAN WALK - SP,"São Paulo, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38533/urban-walk-2022-caminhada-e-corrida-sao-paulo/;,2022-NOV-27
RIO AQUATHLON 1ª ETAPA 2023,"RIO DE JANEIRO, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/mar/fterj/aqua1.clax;,2023-MAR-19
BRAVUS SPEED I - SP - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-obstaculos/38551/bravus-race-2023-speed-sao-paulo/;,2023-MAR-26
ROTARY RUN BANGU 2023,"BANGU, RJ",https://neorace.com.br/resultados/g-live.html?f=2023/abr/rot/rotary.clax;,2023-ABR-16
CORRIDA DO CHOQUE 2023,"RIO DE JANEIRO, RJ",https://www.chronomax.com.br/index.php/Maxraceresults/dados/1420;,2023-JUN-04
NIGHT RUN - ETAPA 1 - RJ - 2023,"RIO DE JANEIRO, RJ",https://www.ativo.com/calendario/eventos/america-do-sul/br/rj/rio-de-janeiro/corrida-de-rua/38555/night-run-2023-etapa-1-rio-de-janeiro/;,2023-MAI-13
CIRCUITO DAS ESTAÇÕES PRIMAVERA - SÃO PAULO - 2023,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/38546/circuito-das-estacoes-2023-primavera-sao-paulo/;,2023-SET-03
CIRCUITO BANCO DO BRASIL - SALVADOR - 2023,"SALVADOR, ",https://www.ativo.com/calendario/eventos/america-do-sul/br/ba/salvador/corrida-de-rua/38707/circuito-banco-do-brasil-2023-salvador/;,2023-AGO-27
CIRCUITO BANCO DO BRASIL - GOIANIA 2023,", ",https://www.ativo.com/calendario/eventos/america-do-sul/br/go/goiania/corrida-de-rua/38708/circuito-banco-do-brasil-2023-goiania/;,2023-SET-16
BIMBO GLOBAL RACE 2023 - RIO DE JANEIRO,"RIO DE JANEIRO , RJ",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2698/bimbo_global_race_rj.clax;,2023-SET-24
CIRCUITO DAS ESTAÇÕES  PRIMAVERA - SALVADOR - 2023,"SALVADOR , BA",https://www.ativo.com/calendario/eventos/america-do-sul/br/ba/salvador/corrida-de-rua/38909/circuito-das-estacoes-2023-primavera-salvador/;,2023-OUT-01
12 HORAS NIGHT RUN - ETAPA EXÉRCITO BRASILEIRO,"VILA VELHA, ES",https://neorace.com.br/resultados/g-live.html?f=2023/dez/ultraex/ultra12h.clax;,2023-DEZ-02
BSB CITY HALF MARATHON 2023,"BRASÍLIA, DF",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2512/bsb_city_half_marathon.clax;,2023-NOV-12
POA DAY RUN - ETAPA 3 - 2023,"PORTO ALEGRE, RS",https://www.chronomax.com.br/resultados/g-live.html?f=2023/2370/poa_day_run.clax;,2023-NOV-19
CIRCUITO DAS ESTAÇÕES - PRIMAVERA - SP,"SÃO PAULO, SP",https://www.ativo.com/calendario/eventos/america-do-sul/br/sp/sao-paulo/corrida-de-rua/37329/circuito-das-estacoes-20-21-primavera-sao-paulo;,2021-DEZ-19
NEO RUNNING - VILA LOBOS,"São Paulo, SP",https://www.chronomax.com.br/resultados/g-live.html?f=2022/1897/neo_running_vl.clax;,2022-FEV-27
