id_evento,nome,data,cidade,estado,tipo_evento,evento_terceiro,organizador,id_organizador
37462,Triathlon Cross,2019-11-10 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37463,Triathlon Cross,2019-12-08 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37464,BSB RACE DAY,2020-03-08 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37469,10° Simulado de Triathlon no Clube dos Borracheiros,2019-12-01 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37468,9° Simulado de Triathlon no Clube dos Borracheiros,2019-11-03 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37427,Corrida do Batalhão,2020-03-08 00:00:00,Suzano,SP,Corrida de Rua,1,,0
37445,HYDRA - SP,2020-01-30 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37446,HYDRA - RJ,2020-01-30 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37447,HYDRA - MG,2020-01-30 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37448,HYDRA - DF,2020-01-30 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37449,HYDRA - PR,2020-01-30 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37450,HYDRA - PE,2020-01-30 00:00:00,Recife,PE,Corrida de Rua,1,,0
37451,HYDRA - BA,2020-01-30 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37426,Circuito Mares - Etapa Caraguá,2019-11-24 00:00:00,Caraguatatuba,SP,Travessia,1,,0
37418,Tri4You - Simulado de Triathlon e Duathlon EV,2019-11-24 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37419,Correndo para o Pão de Açúcar,2019-12-29 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37425,Circuito Sesc de Corridas - Etapa Belém - KIDS,2019-11-10 00:00:00,Bel&eacute;m,PA,Corrida de Rua,1,,0
37413,Treino simulado para a São Silvestre com sorvete e panettone,2019-11-24 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37415,Corrida Stock Running Night Run,2019-12-21 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37416,2ª Corrida UNIFACCAMP,2019-12-01 00:00:00,Campo Limpo Paulista,SP,Corrida de Rua,1,,0
37417,Circuito Sesc de Corridas - Etapa Belém,2019-11-24 00:00:00,Bel&eacute;m,PA,Corrida de Rua,1,,0
37414,2º Treino simulado para a São Silvestre com sorvete e panettone,2019-12-22 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37412,Corrida e Caminhada Marines 5k,2020-01-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37647,Corrida e Caminhada Jardim Guada Run 4k,2020-01-19 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37406,78ª Corrida e Caminhada da Lagoa Rodrigo de Freitas - Rio de Janeiro,2019-10-20 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37407,ViradaMAPA 2019,2019-12-29 00:00:00,Rio Grande da Serra,SP,Corrida de Rua,1,,0
37410,Corrida Infantil Juventus KIDS - Etapa Natal,2019-12-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37398,Corrida e Caminhada Azul,2019-12-01 00:00:00,Nova Igua&ccedil;u,RJ,Corrida de Rua,1,,0
37399,2ª Logoon Swim,2019-11-16 00:00:00,Jijoca de Jericoacoara,CE,Travessia,1,,0
37401,Corrida e Caminhada Santa Clara 2019,2019-11-20 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37402,Corre Noel,2019-12-15 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37404,Desafio Eco Race,2020-01-19 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37400,21k Alpha Run 2020,2020-02-16 00:00:00,Barueri,SP,Corrida de Rua,1,,0
37405,6ª Corrida Princesa da Colina Itatiba,2019-12-15 00:00:00,Itatiba,SP,Corrida de Rua,1,,0
37387,Insônia - SP,2020-01-30 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37388,Insônia - RJ,2020-01-30 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37389,Insônia - MG,2020-01-30 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37391,Insônia - PR,2020-01-30 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37392,Insônia - PE,2020-01-30 00:00:00,Recife,PE,Corrida de Rua,1,,0
37393,Insônia - BA,2020-01-30 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37394,V Inclusão a toda prova - Instituto Olga Kos,2019-12-01 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37395,14ª Corrida e Caminhada de Casais da Lagoa Rodrigo de Freitas,2019-11-15 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37396,1ª Corrida do Coração,2019-11-17 00:00:00,Goi&acirc;nia,GO,Corrida de Rua,1,,0
37397,Pan Kids,2019-11-17 00:00:00,Goi&acirc;nia,GO,Corrida de Rua,1,,0
37390,Insônia - DF,2020-01-30 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37378,Diamond - RJ,2020-01-30 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37379,Diamond - MG,2020-01-30 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37380,Diamond - DF,2020-01-30 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37381,Diamond - PR,2020-01-30 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37382,Diamond - PE,2020-01-30 00:00:00,Recife,PE,Corrida de Rua,1,,0
37383,Diamond - BA,2020-01-30 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37386,Corrida e Caminhada Nós Fazemos a Diferença - Etapa Cascadura - Rio De Janeiro,2019-10-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37385,Festa do Corredor,2019-11-30 00:00:00,Nova Friburgo,RJ,Trail Run,1,,0
37363,Circuito Palmeiras - Etapa Estádio - MG,2020-01-30 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37364,Circuito Palmeiras - Etapa Estádio - DF,2020-01-30 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37365,Circuito Palmeiras - Etapa Estádio - PR,2020-01-30 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37366,Circuito Palmeiras - Etapa Estádio - PE,2020-01-30 00:00:00,Recife,PE,Corrida de Rua,1,,0
37367,Circuito Palmeiras - Etapa Estádio - BA,2020-01-30 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37368,Desafio Speed One - SP,2019-12-01 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37371,Desafio Speed One - PE,2019-12-01 00:00:00,Recife,PE,Corrida de Rua,1,,0
37372,Desafio Speed One - DF,2019-12-01 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37373,Desafio Speed One - PR,2019-12-01 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37374,Desafio Speed One - BA,2019-12-01 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37377,Diamond - SP,2020-01-30 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37362,Circuito Palmeiras - Etapa Estádio - RJ,2020-01-30 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37370,Desafio Speed One - MG,2019-12-01 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37933,Circuito Palmeiras - Etapa Estádio,2020-08-29 00:00:00,Brasil,BR,Corrida Virtual,1,,0
37369,Desafio Speed One - RJ,2019-12-01 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37356,Desafio Pico do Olho D’água - 10ª Edição Circuito Cantareira de Montanha,2019-11-24 00:00:00,Mairipor&atilde;,SP,Trail Run,1,,0
37357,2º Treinão Beneficente Matheus Amor e Ação,2019-12-08 00:00:00,Itaquaquecetuba,SP,Corrida de Rua,1,,0
37358,XI CICORRE/1ª Corrida da GCMO - Olinda,2019-11-17 00:00:00,Olinda,PE,Corrida de Rua,1,,0
37359,XII CICORRE – Parque da Jaqueira,2019-12-22 00:00:00,Recife,PE,Corrida de Rua,1,,0
37353,Corrida SESI 2019,2019-11-03 00:00:00,Vila Velha,ES,Corrida de Rua,1,,0
37355,SAM Day MTB Fun,2019-11-10 00:00:00,Campinas,SP,Bike,1,,0
37346,St. Patrick's Run 2020 - Brasília,2020-07-25 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37349,7º São Vicente Night Run,2020-02-29 00:00:00,S&atilde;o Vicente,SP,Corrida de Rua,1,,0
37345,St. Patrick's Run 2020 - São Paulo,2020-03-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37344,St. Patrick's Run 2020 - Belo Horizonte,2020-07-25 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37341,Rotary Run Kids 2019,2019-10-12 00:00:00,Guarulhos,SP,Corrida de Rua,1,,0
37342,Disney Magic Run 2019 - Rio de Janeiro,2019-10-13 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37278,5ª Corrida Pink do Bem,2019-10-27 00:00:00,Sorocaba,SP,Corrida de Rua,1,,0
37279,Desafio da Lagoa - Rio de Janeiro,2019-10-13 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37276,Corrida Super Run,2019-12-14 00:00:00,Santa B&aacute;rbara D'Oeste,SP,Corrida de Rua,1,,0
37277,Ouro Verde Ultra Run,2019-11-17 00:00:00,Lagoa Santa,MG,Corrida de Rua,1,,0
37274,Litoral Norte Circuit Run 4ª Etapa,2019-11-03 00:00:00,Caraguatatuba,SP,Corrida de Rua,1,,0
37275,1ª Motiva-Cão Run Gru,2019-12-01 00:00:00,Guarulhos,SP,Corrida de Rua,1,,0
37272,Corrida Soldados de Cristo - 2ª Missão,2019-11-20 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37273,Travessia do Canal de Pereira Barreto,2019-12-08 00:00:00,Pereira Barreto,SP,Travessia,1,,0
37270,5ª Desafio Morro Saboo,2020-02-09 00:00:00,S&atilde;o Roque,SP,Corrida de Rua,1,,0
37263,Trail Gru 459 anos,2019-12-08 00:00:00,Guarulhos,SP,Trail Run,1,,0
37264,77ª Corrida e Caminhada da Lagoa Rodrigo de Freitas - Rio de Janeiro,2019-09-29 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37265,Torneio Bombeiros Indaiatuba,2020-01-25 00:00:00,Indaiatuba,SP,Duathlon,1,,0
37266,2ª Corrida Conscientização da Água,2020-01-26 00:00:00,Indaiatuba,SP,Corrida de Rua,1,,0
37267,2º Treinão SS,2020-01-12 00:00:00,S&atilde;o Vicente,SP,Corrida de Rua,1,,0
37261,3ª Corrida do Açaí,2019-12-08 00:00:00,Santos,SP,Corrida de Rua,1,,0
37251,Traxart Let's Roller & Run 2019 - Shopping Metrópole,2019-11-24 00:00:00,S&atilde;o Bernardo do Campo,SP,Corrida de Rua,1,,0
37257,Rally a Pé do Cerrado,2019-10-06 00:00:00,Goi&acirc;nia,GO,Outros,1,,0
37252,1° Corrida 97 FM,2019-11-17 00:00:00,Frutal,MG,Corrida de Rua,1,,0
37253,15º CORRIDA E CAMINHADA SOLIDÁRIA  ATLETA CIDADÃO,2019-11-09 00:00:00,Sorocaba,SP,Corrida de Rua,1,,0
37255,CIRCUITO EXTREME 7K – 21K 2019,2019-11-03 00:00:00,Macap&aacute;,AP,Corrida de Rua,1,,0
37256,Circuito Mundial – Etapa Egito – Belo Horizonte,2020-02-02 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37258,Circuito Mundial – Etapa Egito – Brasília,2020-02-16 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37242,Endorfina Run,2019-11-03 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37240,Primeira Corrida Fé Ativa,2019-11-15 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37238,DESAFIO DA LAGOA - RIO DE JANEIRO,2019-09-22 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37239,Treinão Decathlon,2019-11-17 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37234,Run Kids - Toda criança é UP! - Etapa Cantareira,2020-01-26 00:00:00,S&atilde;o Paulo,SP,Kids,1,,0
37235,Corrida Chiodi Run,2019-12-15 00:00:00,Contagem,MG,Corrida de Rua,1,,0
37237,Circuito Ilha Carioca - Etapa Praia da Bica,2019-11-17 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37229,Corrida e Caminhada VIVVA Capivari,2019-09-22 00:00:00,Capivari,SP,Corrida de Rua,1,,0
37230,Meia Maratona de Alphaville 2019,2019-11-24 00:00:00,Santana de Parna&iacute;ba,SP,Corrida de Rua,1,,0
37231,Corrida Kazamigas Etapa Barueri,2019-11-17 00:00:00,Barueri,SP,Corrida de Rua,1,,0
37232,Corrida Rústica Noturna,2019-10-19 00:00:00,Salto,SP,Corrida de Rua,1,,0
37224,Desafio - 99RUN.com - PE,2019-12-01 00:00:00,Recife,PE,Corrida de Rua,1,,0
37218,Treino com Sorvete Corre Brasil,2019-10-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37219,Desafio - 99RUN.com - SP,2019-12-01 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37221,Desafio - 99RUN.com - MG,2019-12-01 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37222,Desafio - 99RUN.com - DF,2019-12-01 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37225,Desafio - 99RUN.com - BA,2019-12-01 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37226,NIGHT MUSIC RUN,2021-12-31 00:00:00,Santos,SP,Corrida de Rua,1,,0
37227,Desafio do Tubarão,2019-11-03 00:00:00,Guaruj&aacute;,SP,Travessia,1,,0
37243,Egito Run - SP,2019-12-01 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37244,Egito Run - RJ,2019-12-01 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37245,Egito Run - MG,2019-12-01 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37246,Egito Run - DF,2019-12-01 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37247,Egito Run - PR,2019-12-01 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37248,Egito Run - PE,2019-12-01 00:00:00,Recife,PE,Corrida de Rua,1,,0
37249,Egito Run - BA,2019-12-01 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37212,Desafio 4X500 - 21 e 22/Dezembro,2019-12-22 00:00:00,S&atilde;o Sebasti&atilde;o,SP,Travessia,1,,0
37213,Corrida e Caminhada 6k Diadema,2020-02-02 00:00:00,Diadema,SP,Corrida de Rua,1,,0
37214,3 KM HAPPY RUNNING,2019-10-11 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37215,Smart Running Morumbi - 7ª ETAPA-2019,2019-10-12 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37216,Fast Running Santo Amaro 7ª ETAPA - 2019,2019-10-12 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37217,Desafio Beto Carrero - 24 a 26 de Janeiro 2020,2020-01-24 00:00:00,Penha,SC,Corrida de Rua,1,,0
37209,Circuito Emojis – 4ª Etapa,2019-11-08 00:00:00,S&atilde;o Vicente,SP,Corrida de Rua,1,,0
37210,16 SP by Bike,2019-11-03 00:00:00,S&atilde;o Paulo,SP,Bike,1,,0
37205,3ª Volta Noturna da Lagoa 2019,2019-12-14 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37206,Cunning - Outubro Rosa,2019-10-20 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,,0
37207,Cunning - Novembro Azul,2019-11-17 00:00:00,Florian&oacute;polis,SC,Corrida de Rua,1,,0
37208,GP Celebration – Beach Running,2019-12-30 00:00:00,Balne&aacute;rio Cambori&uacute;,SC,Corrida de Rua,1,,0
37204,Corrida Rústica Cabreúva,2019-11-15 00:00:00,Cabre&uacute;va,SP,Corrida de Rua,1,,0
37201,Paraíso Verde Trail Run,2019-11-24 00:00:00,Mag&eacute;,RJ,Trail Run,1,,0
37196,76ª Corrida e Caminhada da Lagoa Rodrigo de Freitas - Rio de Janeiro,2019-09-15 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37197,Caiaker Race,2019-10-27 00:00:00,Mairipor&atilde;,SP,Travessia,1,,0
37198,CF TRAIL,2019-11-03 00:00:00,Rio de Janeiro,RJ,Trail Run,1,,0
37194,Timão Run 2019,2019-11-20 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37195,Corrida Viva Bem,2019-10-20 00:00:00,Goi&acirc;nia,GO,Corrida de Rua,1,,0
37191,NIGHT RUN UNIMED - IRATI,2019-10-19 00:00:00,Irati,PR,Corrida de Rua,1,,0
37192,5ª Etapa Performance Run Aquathlon & Travessia,2019-10-20 00:00:00,Bertioga,SP,Travessia,1,,0
37193,Fast Run Series – Circuito de Milha 2019,2019-11-15 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37184,BRB Jeri e Meia Maratona de Jeri,2020-03-14 00:00:00,Jijoca de Jericoacoara,CE,Corrida de Rua,1,,0
37186,31ª Corrida de Confraternização pela Reconstrução do Estádio de Atletismo Célio de Barros,2019-11-10 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37187,CFAP RUNNER'S - 2019,2019-12-15 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37189,Desafio dos Deuses,2019-10-12 00:00:00,Fortaleza,CE,Corrida de Rua,1,,0
37178,V Corrida e Caminhada São Sebastião Bangu,2020-01-26 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37177,Divas Run,2019-11-17 00:00:00,Niter&oacute;i,RJ,Corrida de Rua,1,,0
37179,Corrida Noturna Fazenda Park Night Run,2019-09-21 00:00:00,Fazenda Rio Grande,PR,Corrida de Rua,1,,0
37180,BRB FORTAL,2019-12-14 00:00:00,Fortaleza,CE,Corrida de Rua,1,,0
37181,1º Festival Kids de Corrida Decathlon Torres Curitiba,2019-09-29 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37182,1º Revezamento Pico do Jaraguá 20KM,2019-12-15 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37174,Corrida de Revezamento Super 20k – TAUBATÉ/SP,2019-10-27 00:00:00,Taubat&eacute;,SP,Corrida de Rua,1,,0
37173,1ª Meia Maratona de Jaguariúna,2019-10-20 00:00:00,Jaguari&uacute;na,SP,Corrida de Rua,1,,0
37169,XXIII Troféu Cidade de São Paulo 10 Km CARREFOUR,2020-01-25 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37170,89ª Volta da Penha - Cortesias,2019-09-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37172,2º Corrida Kazamigas Etapa Santa Bárbara,2020-01-19 00:00:00,Santa B&aacute;rbara D'Oeste,SP,Corrida de Rua,1,,0
37163,OAB Corre Campos do Jordão,2019-11-03 00:00:00,Campos do Jord&atilde;o,SP,Corrida de Rua,1,,0
37162,1ª Corrida e 10ª Caminhada da Contabilidade,2019-09-22 00:00:00,Niter&oacute;i,RJ,Corrida de Rua,1,,0
37165,Kveiras OCR – FIREFIGHTERS – Corrida de Obstáculos (Evento Beneficente),2019-12-08 00:00:00,Tr&ecirc;s Lagoas,MS,Corrida de Obst&aacute;culos,2,,0
37166,Nature Run,2019-09-28 00:00:00,Cotia,SP,Corrida de Rua,1,,0
37167,Treinão no Maracanã pelo Estádio de Atletismo Célio de Barros,2019-09-28 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37161,Terry Fox Run,2019-10-20 00:00:00,Sorocaba,SP,Corrida de Rua,1,,0
37157,Corrida de Aventura,2019-10-06 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37158,Corrida de Aventura,2019-11-10 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37159,Corrida de Aventura,2019-12-08 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37146,Urban Walk 2019 - Rio de Janeiro,2019-11-03 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,City Walk,24
37155,Corrida da Cidade - Inauguração do Viaduto Praça dos Bombeiros,2019-09-01 00:00:00,S&atilde;o Bernardo do Campo,SP,Corrida de Rua,1,,0
37156,Corrida dos Reis Magos,2019-09-15 00:00:00,Angra dos Reis,RJ,Corrida de Rua,1,,0
37149,Desafio 12 horas das Capitais – Recife,2019-11-09 00:00:00,Recife,PE,Corrida de Rua,1,,0
37129,IIcee Creeam Ruun - Desafio de Verão,2020-02-09 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37131,Chivunk Trail Run,2019-11-09 00:00:00,Rio de Janeiro,RJ,Trail Run,1,,0
37136,Desafio 12 horas das Capitais – Etapa Cuiabá,2019-09-07 00:00:00,Cuiab&aacute;,MT,Corrida de Rua,1,,0
37138,Desafio 12 horas das Capitais – Etapa Manaus,2019-09-21 00:00:00,Manaus,AM,Corrida de Rua,1,,0
37139,Desafio 12 horas das Capitais – Alter do Chão PA,2019-09-28 00:00:00,Santar&eacute;m,PA,Corrida de Rua,1,,0
37140,Desafio 12 horas das Capitais – Belém,2019-10-05 00:00:00,Bel&eacute;m,PA,Corrida de Rua,1,,0
37141,Desafio 12 horas das Capitais – São Luis,2019-10-12 00:00:00,S&atilde;o Lu&iacute;s,MA,Corrida de Rua,1,,0
37142,Desafio 12 horas das Capitais – Teresina,2019-10-19 00:00:00,Teresina,PI,Corrida de Rua,1,,0
37147,Desafio 12 horas das Capitais – Fortaleza,2019-10-26 00:00:00,Fortaleza,CE,Corrida de Rua,1,,0
37148,Desafio 12 horas das Capitais – Natal,2019-11-02 00:00:00,Natal,RN,Corrida de Rua,1,,0
37150,Desafio 12 horas das Capitais – Aracaju,2019-11-16 00:00:00,Aracaju,SE,Corrida de Rua,1,,0
37151,Desafio 12 horas das Capitais – Salvador,2019-11-23 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37153,Desafio 12 horas das Capitais –  Vitória,2019-12-01 00:00:00,Vit&oacute;ria,ES,Corrida de Rua,1,,0
37126,2ª Maratona Internacional de Manaus,2019-11-17 00:00:00,Manaus,AM,Corrida de Rua,1,,0
37120,Corrida Solidária Virtual Centro CBC,2019-12-31 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37122,Correndo entre o Sagrado e o Profano,2019-10-13 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37123,Luz do Mundo Night Run,2019-10-19 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37125,3ª Guarulhos Run Kids – Toda criança é UP!,2019-10-27 00:00:00,Guarulhos,SP,Kids,1,,0
37127,2ª Corrida a Masha e o Urso - Corrida Infantil,2019-09-29 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37128,1º Corrida do Médico,2019-10-19 00:00:00,Macap&aacute;,AP,Corrida de Rua,1,,0
37114,Amantes da Corrida – Etapa Nordeste - BA,2019-12-31 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37107,35ª Corrida Infantil da Paz 2019/PMERJ,2019-10-12 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37108,Amantes da Corrida – Etapa Nordeste - SP,2019-12-31 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37109,Amantes da Corrida – Etapa Nordeste - RJ,2019-12-31 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37110,Amantes da Corrida – Etapa Nordeste - MG,2019-12-31 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37113,Amantes da Corrida – Etapa Nordeste - PE,2019-12-31 00:00:00,Recife,PE,Corrida de Rua,1,,0
37115,Amantes da Corrida – Etapa Nordeste - PB,2019-12-31 00:00:00,Jo&atilde;o Pessoa,PB,Corrida de Rua,1,,0
37116,Amantes da Corrida – Etapa Nordeste - RN,2019-12-31 00:00:00,Natal,RN,Corrida de Rua,1,,0
37118,43ª CORRIDA CROSS COUNTRY SGT CEARÁ 2019,2019-11-24 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37111,Amantes da Corrida – Etapa Nordeste - DF,2019-12-31 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37100,Circuito Correndo pelo Rio - Etapa Praça Mauá,2019-11-17 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37091,Wizard Halloween Night Run,2019-10-26 00:00:00,Corumb&aacute;,MS,Corrida de Rua,1,,0
37092,5k Kaethe Richers - Corrida Noturna,2019-09-07 00:00:00,Ribeir&atilde;o Pires,SP,Corrida de Rua,1,,0
37094,Tri4You - Simulado de Triathlon e Duathlon EV,2019-09-01 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37098,89ª Volta da Penha,2019-09-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37099,2ª CORRIDA DO ABACAXI PORTO GRANDE - AP,2019-09-14 00:00:00,Porto Grande,AP,Corrida de Rua,1,,0
37101,Corrida Solidária Virtual Abrigo do Jello,2019-12-31 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37102,21ª Corrida Ecológica Brumado a Rio de Contas,2019-09-01 00:00:00,Brumado,BA,Bike,1,,0
37104,31ª Corrida e caminhada de confraternização pela reconstrução do Estádio de Atletismo Célio de Barro,2019-10-06 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37085,Night Nation Run - Belo Horizonte,2019-09-28 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37088,Tri4You - Simulado de Triathlon e Duathlon EV,2019-10-06 00:00:00,S&atilde;o Bernardo do Campo,SP,Triathlon,1,,0
37087,Circuito Sesc de Corridas - Etapa Marabá,2019-09-29 00:00:00,Marab&aacute;,PA,Corrida de Rua,1,,0
37062,10K Taguatinga,2019-10-06 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37064,Corrida Infantil Unimed São Carlos 2019,2019-10-26 00:00:00,S&atilde;o Carlos,SP,Kids,1,,0
37063,Circuito Mares - Etapa Guarujá,2019-09-29 00:00:00,Guaruj&aacute;,SP,Travessia,1,,0
37067,Brasão Grandes Guerreiros - SP,2019-12-08 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
37068,Brasão Grandes Guerreiros - RJ,2019-12-08 00:00:00,Rio de Janeiro,RJ,Corrida de Rua,1,,0
37069,Brasão Grandes Guerreiros - MG,2019-12-08 00:00:00,Belo Horizonte,MG,Corrida de Rua,1,,0
37070,Brasão Grandes Guerreiros - DF,2019-12-08 00:00:00,Bras&iacute;lia,DF,Corrida de Rua,1,,0
37071,Brasão Grandes Guerreiros - PR,2019-12-08 00:00:00,Curitiba,PR,Corrida de Rua,1,,0
37072,Brasão Grandes Guerreiros - PE,2019-12-08 00:00:00,Recife,PE,Corrida de Rua,1,,0
37073,Brasão Grandes Guerreiros - BA,2019-12-08 00:00:00,Salvador,BA,Corrida de Rua,1,,0
37081,Night Nation Run - São Paulo,2019-09-14 00:00:00,S&atilde;o Paulo,SP,Corrida de Rua,1,,0
